1,-0.5,-0.5,0.385585819557431
2,-0.43,-0.357839505691732,0.619252416183577
3,-0.26,-0.355346263400841,0.29108748292337
4,-0.15,-0.215617580535429,0.986216135098035
5,-0.18,-0.486160215457031,0.106298600499254
6,-0.13,-0.0370229075798244,0.937335697165954
7,0.02,-0.226401190458367,0.205525234175548
8,-0.5,-0.5,0.473865561605781
9,0.14,-0.355506491922247,0.00852899729762924
10,-0.12,0.0927107964405271,0.11833909596573
11,0.17,-0.140495701310614,0.202595921313662
12,0.05,-0.153887907127229,0.681819985911689
13,0.12,-0.228748076520661,0.747521276207424
14,-0.26,-0.355346263400841,0.222234542229856
15,-0.26,-0.355346263400841,0.0277371451316245
16,0.22,0.0137303446994875,0.799866530472391
17,0.39,-0.0384808956439193,0.834830428368987
18,-0.1,0.249786238173665,0.167837272274823
19,0.3,-0.420799883107224,0.288035538885479
20,0.26,-0.151683261318348,0.0746693423493272
21,0.02,0.24609803715046,0.00367157328540413
22,0.47,-0.0901502392392221,0.0245877493775465
23,-0.43,-0.357839505691732,0.677082128300114
24,0.19,0.289439294930972,0.910464109926786
25,0.36,0.327845713876847,0.344134049348826
26,0.41,0.470008281281869,0.106672318947776
27,0.1,-0.167898763977635,0.258800633060706
28,0.47,-0.0901502392392221,0.316253301507218
29,0.47,-0.0901502392392221,0.0764967376598156
30,0.42,0.100495022457589,0.964699925761068
31,0.08,-0.0691966441030179,0.434965556952683
32,0.47,0.123895971946315,0.986147193204683
33,0.45,0.284369084177676,0.0482702919739082
34,0.08,-0.0691966441030179,0.87024231403977
35,0.2,0.318051162075971,0.69000742589116
36,0.47,0.0275459737349917,0.00431038669274908
37,0.15,-0.423685553506091,0.371360103700455
38,0.05,-0.314460711291193,0.474089804348081
39,0.49,-0.102685526042058,0.209708954662852
40,-0.1,-0.218245143576671,0.8082250183663
41,0.46,0.445344620889101,0.487634079537788
42,-0.14,-0.209570169992473,0.0137636821770648
43,0.23,0.0575931973464704,0.251408147652597
44,0.41,0.470008281281869,0.101877103157873
45,-0.12,0.0927107964405271,0.393077579628408
46,0.41,-0.411354206930399,0.0652741709768039
47,0.42,-0.0228698838206685,0.478677818624264
48,0.26,-0.151683261318348,0.384025499160684
49,0.2,-0.151615581233837,0.980748257137737
50,-0.43,-0.357839505691732,0.732921537454706
51,-0.06,0.239829963926259,0.395577282238219
52,0.22,-0.23834228653496,0.446123410549363
53,0.12,-0.228748076520661,0.0675133675645427
54,-0.43,-0.457464232591194,0.327818822855659
55,0.43,0.469075348594638,0.32773772746942
56,0.47,0.0275459737349917,0.641820026769676
57,0.3,0.00793249171040298,0.907456890137837
58,0.45,-0.468719127206939,0.509944758852886
59,-0.26,-0.355346263400841,0.984605360017034
60,-0.11,0.0840768962850708,0.811307402525274
61,0.18,-0.316986024457837,0.0764125697109985
62,0.06,-0.378654229363827,0.332597225021587
63,-0.36,-0.343588073814521,0.29036752183001
64,-0.36,-0.343588073814521,0.429008462329449
65,-0.4,-0.471314944238379,0.662004366386443
66,0.3,0.00793249171040298,0.515175867982976
67,0.03,0.253452071233364,0.590165448750485
68,0.49,-0.102685526042058,0.938794720666859
69,0.19,0.289439294930972,0.57608271107164
70,-0.32,-0.323921820275971,0.554931668644155
71,0.5,0.5,0.594706391775057
